id_carro,placa,ano,id_pessoa
50538,WTU2Y38,2020,35874
50539,WTV2Y39,2009,86766
50540,WTW2Y40,2004,46334
50541,WTX2Y41,2008,92909
50542,WTY2Y42,1991,67181
50543,WTZ2Y43,1994,8541
50544,WUA2Y44,1997,68908
50545,WUB2Y45,2007,78796
50546,WUC2Y46,2000,53557
50547,WUD2Y47,2010,25110
50548,WUE2Y48,1992,16734
50549,WUF2Y49,2002,4783
50550,WUG2Y50,1994,94031
50551,WUH2Y51,2016,98904
50552,WUI2Y52,2008,33101
50553,WUJ2Y53,2009,16619
50554,WUK2Y54,2016,53397
50555,WUL2Y55,2014,98817
50556,WUM2Y56,2008,69923
50557,WUN2Y57,2015,49955
50558,WUO2Y58,1992,47489
50559,WUP2Y59,2003,87790
50560,WUQ2Y60,2017,310
50561,WUR2Y61,1994,94242
50562,WUS2Y62,2005,24169
50563,WUT2Y63,2024,4947
50564,WUU2Y64,1991,73505
50565,WUV2Y65,2003,15639
50566,WUW2Y66,2005,65125
50567,WUX2Y67,2011,94545
50568,WUY2Y68,2022,75177
50569,WUZ2Y69,1991,53421
50570,WVA2Y70,1998,88242
50571,WVB2Y71,2002,59334
50572,WVC2Y72,1990,34665
50573,WVD2Y73,2008,62763
50574,WVE2Y74,1991,1225
50575,WVF2Y75,2014,13655
50576,WVG2Y76,2008,15306
50577,WVH2Y77,2023,51417
50578,WVI2Y78,2014,34598
50579,WVJ2Y79,2009,13751
50580,WVK2Y80,2007,90830
50581,WVL2Y81,2007,53858
50582,WVM2Y82,2002,72220
50583,WVN2Y83,2005,41627
50584,WVO2Y84,2023,7421
50585,WVP2Y85,2018,14850
50586,WVQ2Y86,2002,25861
50587,WVR2Y87,1994,73949
50588,WVS2Y88,2006,90916
50589,WVT2Y89,2009,79482
50590,WVU2Y90,1992,84081
50591,WVV2Y91,2021,51666
50592,WVW2Y92,2017,66636
50593,WVX2Y93,2010,48715
50594,WVY2Y94,2007,49136
50595,WVZ2Y95,2019,64277
50596,WWA2Y96,2018,95921
50597,WWB2Y97,2022,63537
50598,WWC2Y98,1996,82059
50599,WWD2Y99,2007,11395
50600,WWE2Y00,2013,34192
50601,WWF2Y01,2010,5374
50602,WWG2Y02,2011,61583
50603,WWH2Y03,2013,44244
50604,WWI2Y04,2003,42996
50605,WWJ2Y05,2016,6102
50606,WWK2Y06,2021,660
50607,WWL2Y07,2008,2984
50608,WWM2Y08,1994,26077
50609,WWN2Y09,2017,86299
50610,WWO2Y10,2009,96792
50611,WWP2Y11,2000,62995
50612,WWQ2Y12,1990,1228
50613,WWR2Y13,2014,26289
50614,WWS2Y14,1993,96556
50615,WWT2Y15,2020,45819
50616,WWU2Y16,1999,43037
50617,WWV2Y17,1991,84713
50618,WWW2Y18,1995,84621
50619,WWX2Y19,2013,63288
50620,WWY2Y20,2004,28227
50621,WWZ2Y21,2007,69289
50622,WXA2Y22,2001,99068
50623,WXB2Y23,1997,4831
50624,WXC2Y24,2004,61653
50625,WXD2Y25,2005,89691
50626,WXE2Y26,2003,92296
50627,WXF2Y27,2020,22638
50628,WXG2Y28,1995,8580
50629,WXH2Y29,2006,89980
50630,WXI2Y30,2002,7197
50631,WXJ2Y31,1990,83155
50632,WXK2Y32,2014,4738
50633,WXL2Y33,2010,57839
50634,WXM2Y34,2012,77473
50635,WXN2Y35,2012,69948
50636,WXO2Y36,2009,50313
50637,WXP2Y37,2002,79885
50638,WXQ2Y38,2014,59282
50639,WXR2Y39,2010,56130
50640,WXS2Y40,2021,41694
50641,WXT2Y41,2024,8661
50642,WXU2Y42,1991,70597
50643,WXV2Y43,2018,68511
50644,WXW2Y44,1998,44709
50645,WXX2Y45,1992,32707
50646,WXY2Y46,1996,31891
50647,WXZ2Y47,2024,81776
50648,WYA2Y48,2012,7671
50649,WYB2Y49,2018,96995
50650,WYC2Y50,2009,18043
50651,WYD2Y51,2017,77851
50652,WYE2Y52,2001,25513
50653,WYF2Y53,1997,40571
50654,WYG2Y54,1997,64010
50655,WYH2Y55,1993,61477
50656,WYI2Y56,2018,78242
50657,WYJ2Y57,2003,53581
50658,WYK2Y58,2018,19979
50659,WYL2Y59,2012,68457
50660,WYM2Y60,2016,73744
50661,WYN2Y61,1994,99387
50662,WYO2Y62,1990,4473
50663,WYP2Y63,2012,76198
50664,WYQ2Y64,1994,4886
50665,WYR2Y65,1996,23768
50666,WYS2Y66,1998,47999
50667,WYT2Y67,2011,46352
50668,WYU2Y68,2004,61962
50669,WYV2Y69,2023,16128
50670,WYW2Y70,2014,58973
50671,WYX2Y71,2019,43739
50672,WYY2Y72,1998,21560
50673,WYZ2Y73,2024,1903
50674,WZA2Y74,2020,91236
50675,WZB2Y75,1992,44776
50676,WZC2Y76,1998,35304
50677,WZD2Y77,2018,53288
50678,WZE2Y78,2012,50041
50679,WZF2Y79,2015,34287
50680,WZG2Y80,1997,70983
50681,WZH2Y81,2014,55127
50682,WZI2Y82,2013,6982
50683,WZJ2Y83,2011,29547
50684,WZK2Y84,1991,62435
50685,WZL2Y85,2003,69172
50686,WZM2Y86,2000,49524
50687,WZN2Y87,2013,13392
50688,WZO2Y88,2006,12018
50689,WZP2Y89,2018,48424
50690,WZQ2Y90,2002,75561
50691,WZR2Y91,2010,10803
50692,WZS2Y92,2006,91848
50693,WZT2Y93,2001,6453
50694,WZU2Y94,2023,44136
50695,WZV2Y95,1998,55382
50696,WZW2Y96,2006,21880
50697,WZX2Y97,2014,49495
50698,WZY2Y98,2011,60247
50699,WZZ2Y99,1990,8857
50700,XAA2Y00,2013,78011
50701,XAB2Y01,2004,72985
50702,XAC2Y02,2021,5373
50703,XAD2Y03,2023,28190
50704,XAE2Y04,1993,80625
50705,XAF2Y05,2008,42021
50706,XAG2Y06,1997,50909
50707,XAH2Y07,2008,39949
50708,XAI2Y08,2015,26042
50709,XAJ2Y09,2002,31233
50710,XAK2Y10,1998,67097
50711,XAL2Y11,2000,21210
50712,XAM2Y12,1999,9449
50713,XAN2Y13,2011,26907
50714,XAO2Y14,2006,79388
50715,XAP2Y15,2015,62426
50716,XAQ2Y16,2016,79561
50717,XAR2Y17,1992,46987
50718,XAS2Y18,1995,25090
50719,XAT2Y19,2012,1946
50720,XAU2Y20,2014,74215
50721,XAV2Y21,1992,31055
50722,XAW2Y22,2002,99977
50723,XAX2Y23,2007,36253
50724,XAY2Y24,1998,80723
50725,XAZ2Y25,2024,32772
50726,XBA2Y26,2022,38239
50727,XBB2Y27,1998,12544
50728,XBC2Y28,1994,8872
50729,XBD2Y29,2003,81834
50730,XBE2Y30,1996,27731
50731,XBF2Y31,1990,58463
50732,XBG2Y32,1992,41554
50733,XBH2Y33,1990,78380
50734,XBI2Y34,2001,2440
50735,XBJ2Y35,2001,980
50736,XBK2Y36,2004,98698
50737,XBL2Y37,2002,24598
50738,XBM2Y38,1995,58289
50739,XBN2Y39,2006,73781
50740,XBO2Y40,2020,947
50741,XBP2Y41,2024,19316
50742,XBQ2Y42,2011,82890
50743,XBR2Y43,2009,88505
50744,XBS2Y44,2023,15689
50745,XBT2Y45,2010,36690
50746,XBU2Y46,2018,53839
50747,XBV2Y47,1991,89356
50748,XBW2Y48,2013,94829
50749,XBX2Y49,2024,27655
50750,XBY2Y50,2021,21150
50751,XBZ2Y51,2018,10342
50752,XCA2Y52,2020,83094
50753,XCB2Y53,2009,26416
50754,XCC2Y54,1995,65581
50755,XCD2Y55,1996,52381
50756,XCE2Y56,2012,26385
50757,XCF2Y57,2021,47314
50758,XCG2Y58,2000,59501
50759,XCH2Y59,2006,45072
50760,XCI2Y60,1990,33852
50761,XCJ2Y61,1992,65432
50762,XCK2Y62,2000,70932
50763,XCL2Y63,2011,87329
50764,XCM2Y64,2020,61981
50765,XCN2Y65,2006,19770
50766,XCO2Y66,2020,11319
50767,XCP2Y67,2014,71223
50768,XCQ2Y68,2008,24339
50769,XCR2Y69,1992,59433
50770,XCS2Y70,2018,80565
50771,XCT2Y71,2003,69835
50772,XCU2Y72,2013,53828
50773,XCV2Y73,2010,73896
50774,XCW2Y74,2015,55460
50775,XCX2Y75,1992,72000
50776,XCY2Y76,2023,11368
50777,XCZ2Y77,2017,85286
50778,XDA2Y78,2006,83206
50779,XDB2Y79,2004,24997
50780,XDC2Y80,1992,61093
50781,XDD2Y81,2005,13694
50782,XDE2Y82,2007,42929
50783,XDF2Y83,2006,55379
50784,XDG2Y84,1990,31773
50785,XDH2Y85,2002,49482
50786,XDI2Y86,2010,22171
50787,XDJ2Y87,1997,43809
50788,XDK2Y88,1999,3607
50789,XDL2Y89,2004,70935
50790,XDM2Y90,1990,79764
50791,XDN2Y91,2000,15034
50792,XDO2Y92,2016,96642
50793,XDP2Y93,2014,76381
50794,XDQ2Y94,2000,8103
50795,XDR2Y95,2010,53166
50796,XDS2Y96,2014,10364
50797,XDT2Y97,1995,68049
50798,XDU2Y98,1992,19568
50799,XDV2Y99,2006,72046
50800,XDW2Y00,2020,78384
50801,XDX2Y01,2019,13921
50802,XDY2Y02,1992,52046
50803,XDZ2Y03,1999,29519
50804,XEA2Y04,1997,43210
50805,XEB2Y05,2022,10050
50806,XEC2Y06,2017,76267
50807,XED2Y07,1991,93868
50808,XEE2Y08,2011,95872
50809,XEF2Y09,2019,46620
50810,XEG2Y10,2011,43062
50811,XEH2Y11,1997,90060
50812,XEI2Y12,1997,80465
50813,XEJ2Y13,2018,61729
50814,XEK2Y14,1990,89134
50815,XEL2Y15,2008,66773
50816,XEM2Y16,2018,95986
50817,XEN2Y17,2020,76050
50818,XEO2Y18,1998,14668
50819,XEP2Y19,2000,68544
50820,XEQ2Y20,1994,1854
50821,XER2Y21,2021,62937
50822,XES2Y22,2014,65897
50823,XET2Y23,2010,17592
50824,XEU2Y24,2016,80742
50825,XEV2Y25,2001,29245
50826,XEW2Y26,2023,78820
50827,XEX2Y27,1993,55418
50828,XEY2Y28,2019,1513
50829,XEZ2Y29,2020,41949
50830,XFA2Y30,2024,80203
50831,XFB2Y31,2001,64319
50832,XFC2Y32,1994,64854
50833,XFD2Y33,1998,44211
50834,XFE2Y34,2012,9984
50835,XFF2Y35,2004,66528
50836,XFG2Y36,2007,92409
50837,XFH2Y37,2019,22291
50838,XFI2Y38,1999,30304
50839,XFJ2Y39,2006,74755
50840,XFK2Y40,1997,28032
50841,XFL2Y41,1994,63718
50842,XFM2Y42,2009,80574
50843,XFN2Y43,1991,56271
50844,XFO2Y44,1990,4955
50845,XFP2Y45,2022,6035
50846,XFQ2Y46,2013,48716
50847,XFR2Y47,2007,29912
50848,XFS2Y48,2001,73724
50849,XFT2Y49,2017,41049
50850,XFU2Y50,2003,91517
50851,XFV2Y51,2019,57991
50852,XFW2Y52,1999,78913
50853,XFX2Y53,1998,1511
50854,XFY2Y54,1994,4398
50855,XFZ2Y55,2014,74329
50856,XGA2Y56,2020,67808
50857,XGB2Y57,2016,74485
50858,XGC2Y58,1994,72113
50859,XGD2Y59,2013,75122
50860,XGE2Y60,2002,58044
50861,XGF2Y61,1996,22202
50862,XGG2Y62,2002,36919
50863,XGH2Y63,2011,19837
50864,XGI2Y64,2015,26743
50865,XGJ2Y65,2005,60543
50866,XGK2Y66,2019,85913
50867,XGL2Y67,2000,42582
50868,XGM2Y68,2012,68968
50869,XGN2Y69,2011,830
50870,XGO2Y70,2017,94416
50871,XGP2Y71,2008,69367
50872,XGQ2Y72,2012,13682
50873,XGR2Y73,2018,40345
50874,XGS2Y74,2014,10609
50875,XGT2Y75,1996,47066
50876,XGU2Y76,1997,56660
50877,XGV2Y77,2010,62254
50878,XGW2Y78,1998,88735
50879,XGX2Y79,1993,40395
50880,XGY2Y80,1997,60797
50881,XGZ2Y81,1999,82780
50882,XHA2Y82,1997,31100
50883,XHB2Y83,2020,13458
50884,XHC2Y84,2011,6046
50885,XHD2Y85,2012,4138
50886,XHE2Y86,2006,72285
50887,XHF2Y87,2007,25424
50888,XHG2Y88,2010,70856
50889,XHH2Y89,1992,26546
50890,XHI2Y90,2017,15517
50891,XHJ2Y91,2004,77407
50892,XHK2Y92,2018,93889
50893,XHL2Y93,1998,7065
50894,XHM2Y94,2001,66239
50895,XHN2Y95,2008,15289
50896,XHO2Y96,2015,86545
50897,XHP2Y97,2010,24971
50898,XHQ2Y98,2010,15537
50899,XHR2Y99,2009,91080
50900,XHS2Y00,2017,41685
50901,XHT2Y01,2020,14142
50902,XHU2Y02,2022,87172
50903,XHV2Y03,2015,99128
50904,XHW2Y04,2019,68945
50905,XHX2Y05,2012,70545
50906,XHY2Y06,2014,11540
50907,XHZ2Y07,2014,25172
50908,XIA2Y08,2009,40173
50909,XIB2Y09,2000,84399
50910,XIC2Y10,2018,61724
50911,XID2Y11,2022,64955
50912,XIE2Y12,1991,18456
50913,XIF2Y13,2005,13600
50914,XIG2Y14,2014,16104
50915,XIH2Y15,2002,18170
50916,XII2Y16,1996,73485
50917,XIJ2Y17,2008,32118
50918,XIK2Y18,2006,2116
50919,XIL2Y19,1992,40312
50920,XIM2Y20,2017,57650
50921,XIN2Y21,2011,80712
50922,XIO2Y22,1999,40862
50923,XIP2Y23,1990,63241
50924,XIQ2Y24,2009,78615
50925,XIR2Y25,2019,26038
50926,XIS2Y26,2011,71710
50927,XIT2Y27,2014,49908
50928,XIU2Y28,2001,22427
50929,XIV2Y29,2003,89178
50930,XIW2Y30,1996,84315
50931,XIX2Y31,1993,77327
50932,XIY2Y32,2000,7945
50933,XIZ2Y33,2022,56205
50934,XJA2Y34,2019,41213
50935,XJB2Y35,2001,17955
50936,XJC2Y36,2000,19000
50937,XJD2Y37,1999,66728
50938,XJE2Y38,2024,35146
50939,XJF2Y39,2007,62057
50940,XJG2Y40,1991,17403
50941,XJH2Y41,1999,26294
50942,XJI2Y42,2011,34
50943,XJJ2Y43,1997,88726
50944,XJK2Y44,2004,4127
50945,XJL2Y45,2013,69527
50946,XJM2Y46,2019,2859
50947,XJN2Y47,1993,76189
50948,XJO2Y48,2023,19027
50949,XJP2Y49,2018,2456
50950,XJQ2Y50,2000,18152
50951,XJR2Y51,2000,421
50952,XJS2Y52,2012,62214
50953,XJT2Y53,1990,29341
50954,XJU2Y54,1991,24114
50955,XJV2Y55,1996,51747
50956,XJW2Y56,1992,58540
50957,XJX2Y57,2005,75866
50958,XJY2Y58,1998,93552
50959,XJZ2Y59,2003,6500
50960,XKA2Y60,2001,64313
50961,XKB2Y61,2017,73758
50962,XKC2Y62,2001,94489
50963,XKD2Y63,1991,64412
50964,XKE2Y64,2019,72518
50965,XKF2Y65,1996,81493
50966,XKG2Y66,2015,1101
50967,XKH2Y67,2002,59849
50968,XKI2Y68,2015,78997
50969,XKJ2Y69,2024,8074
50970,XKK2Y70,1998,70522
50971,XKL2Y71,2000,19508
50972,XKM2Y72,2018,88196
50973,XKN2Y73,2022,48955
50974,XKO2Y74,1993,84039
50975,XKP2Y75,1998,68662
50976,XKQ2Y76,1995,83134
50977,XKR2Y77,1991,8277
50978,XKS2Y78,1998,81094
50979,XKT2Y79,2017,30498
50980,XKU2Y80,1997,37656
50981,XKV2Y81,2016,50672
50982,XKW2Y82,2005,46020
50983,XKX2Y83,2017,50837
50984,XKY2Y84,2022,73915
50985,XKZ2Y85,2008,62891
50986,XLA2Y86,2018,18622
50987,XLB2Y87,1998,27928
50988,XLC2Y88,1991,93303
50989,XLD2Y89,2008,35854
50990,XLE2Y90,1998,90643
50991,XLF2Y91,2007,13260
50992,XLG2Y92,1992,72267
50993,XLH2Y93,2011,23221
50994,XLI2Y94,2014,12213
50995,XLJ2Y95,2014,65164
50996,XLK2Y96,2005,6993
50997,XLL2Y97,2005,81000
50998,XLM2Y98,2019,84823
50999,XLN2Y99,2016,21808
51000,XLO2Z00,1996,65693
51001,XLP2Z01,2017,24452
51002,XLQ2Z02,1998,79112
51003,XLR2Z03,2020,61751
51004,XLS2Z04,1999,27789
51005,XLT2Z05,2013,29153
51006,XLU2Z06,2000,27021
51007,XLV2Z07,1991,40738
51008,XLW2Z08,2002,41939
51009,XLX2Z09,2021,54541
51010,XLY2Z10,2016,26350
51011,XLZ2Z11,2009,1476
51012,XMA2Z12,2009,86880
51013,XMB2Z13,2012,80197
51014,XMC2Z14,2000,64570
51015,XMD2Z15,2021,92495
51016,XME2Z16,2020,10502
51017,XMF2Z17,1996,21878
51018,XMG2Z18,2009,97003
51019,XMH2Z19,2011,25861
51020,XMI2Z20,2020,28151
51021,XMJ2Z21,2016,28934
51022,XMK2Z22,2009,93066
51023,XML2Z23,2002,69144
51024,XMM2Z24,2004,5701
51025,XMN2Z25,2024,55426
51026,XMO2Z26,1999,89002
51027,XMP2Z27,2013,70016
51028,XMQ2Z28,2009,42800
51029,XMR2Z29,2005,21732
51030,XMS2Z30,1999,84223
51031,XMT2Z31,2017,33593
51032,XMU2Z32,1990,716
51033,XMV2Z33,2015,12009
51034,XMW2Z34,1998,30818
51035,XMX2Z35,2012,30183
51036,XMY2Z36,2000,4092
51037,XMZ2Z37,2007,76187
51038,XNA2Z38,1997,27782
51039,XNB2Z39,2008,97019
51040,XNC2Z40,1998,86636
51041,XND2Z41,2014,13757
51042,XNE2Z42,2023,8493
51043,XNF2Z43,1990,24414
51044,XNG2Z44,2012,80640
51045,XNH2Z45,2017,23651
51046,XNI2Z46,2014,67120
51047,XNJ2Z47,2011,84021
51048,XNK2Z48,1996,41574
51049,XNL2Z49,2014,57086
51050,XNM2Z50,2011,6072
51051,XNN2Z51,1991,70675
51052,XNO2Z52,2000,63056
51053,XNP2Z53,2020,329
51054,XNQ2Z54,2000,14909
51055,XNR2Z55,2020,59645
51056,XNS2Z56,2018,63068
51057,XNT2Z57,1992,60431
51058,XNU2Z58,2000,72064
51059,XNV2Z59,2022,89031
51060,XNW2Z60,2013,80299
51061,XNX2Z61,2009,29422
51062,XNY2Z62,2014,23426
51063,XNZ2Z63,2004,14717
51064,XOA2Z64,1992,63751
51065,XOB2Z65,1994,79779
51066,XOC2Z66,2017,11763
51067,XOD2Z67,1992,48375
51068,XOE2Z68,1992,725
51069,XOF2Z69,2013,45067
51070,XOG2Z70,2000,45148
51071,XOH2Z71,2001,61502
51072,XOI2Z72,2014,551
51073,XOJ2Z73,2022,86231
51074,XOK2Z74,2005,4050
51075,XOL2Z75,2016,29766
51076,XOM2Z76,1992,19829
51077,XON2Z77,2023,71881
51078,XOO2Z78,1996,11127
51079,XOP2Z79,1995,44594
51080,XOQ2Z80,1995,64028
51081,XOR2Z81,2000,94326
51082,XOS2Z82,2002,76405
51083,XOT2Z83,1995,87308
51084,XOU2Z84,2009,77987
51085,XOV2Z85,2009,36783
51086,XOW2Z86,2014,35920
51087,XOX2Z87,2013,66581
51088,XOY2Z88,2011,24037
51089,XOZ2Z89,1991,50302
51090,XPA2Z90,2001,43083
51091,XPB2Z91,1999,59146
51092,XPC2Z92,2018,39136
51093,XPD2Z93,2022,46735
51094,XPE2Z94,2008,85859
51095,XPF2Z95,1997,8240
51096,XPG2Z96,2019,7667
51097,XPH2Z97,2024,40301
51098,XPI2Z98,2010,63106
51099,XPJ2Z99,2015,75793
51100,XPK2Z00,2022,90931
51101,XPL2Z01,2009,36784
51102,XPM2Z02,2021,91337
51103,XPN2Z03,2012,30449
51104,XPO2Z04,2022,5787
51105,XPP2Z05,1990,50625
51106,XPQ2Z06,2021,46679
51107,XPR2Z07,1999,24769
51108,XPS2Z08,1996,23834
51109,XPT2Z09,2021,46023
51110,XPU2Z10,1996,20021
51111,XPV2Z11,2016,44162
51112,XPW2Z12,2019,70472
51113,XPX2Z13,2003,27910
51114,XPY2Z14,2001,74636
51115,XPZ2Z15,2002,66946
51116,XQA2Z16,2015,26200
51117,XQB2Z17,2018,95940
51118,XQC2Z18,2003,47180
51119,XQD2Z19,1992,52067
51120,XQE2Z20,2015,52619
51121,XQF2Z21,2011,51035
51122,XQG2Z22,1997,52282
51123,XQH2Z23,2021,88079
51124,XQI2Z24,2004,51277
51125,XQJ2Z25,2023,44755
51126,XQK2Z26,2023,15848
51127,XQL2Z27,2016,46343
51128,XQM2Z28,2004,25674
51129,XQN2Z29,2004,48575
51130,XQO2Z30,2015,89529
51131,XQP2Z31,2010,26790
51132,XQQ2Z32,1992,99584
51133,XQR2Z33,1999,95334
51134,XQS2Z34,2018,2211
51135,XQT2Z35,2024,23571
51136,XQU2Z36,1996,64179
51137,XQV2Z37,2021,78963
51138,XQW2Z38,1994,6047
51139,XQX2Z39,2023,96055
51140,XQY2Z40,2013,91899
51141,XQZ2Z41,2008,54885
51142,XRA2Z42,2022,90907
51143,XRB2Z43,2022,19954
51144,XRC2Z44,2014,96610
51145,XRD2Z45,2010,75492
51146,XRE2Z46,2004,97104
51147,XRF2Z47,2005,33223
51148,XRG2Z48,2023,82544
51149,XRH2Z49,1993,18261
51150,XRI2Z50,2003,26185
51151,XRJ2Z51,2021,18903
51152,XRK2Z52,1997,57068
51153,XRL2Z53,2008,18360
51154,XRM2Z54,1992,30153
51155,XRN2Z55,2016,1167
51156,XRO2Z56,2017,99653
51157,XRP2Z57,2024,82308
51158,XRQ2Z58,2022,32431
51159,XRR2Z59,2021,19205
51160,XRS2Z60,2010,7689
51161,XRT2Z61,2010,56628
51162,XRU2Z62,2013,72220
51163,XRV2Z63,2008,99550
51164,XRW2Z64,2002,86306
51165,XRX2Z65,2010,27961
51166,XRY2Z66,2011,372
51167,XRZ2Z67,1997,19247
51168,XSA2Z68,2022,16129
51169,XSB2Z69,2020,70319
51170,XSC2Z70,2007,78009
51171,XSD2Z71,1996,21463
51172,XSE2Z72,2011,51015
51173,XSF2Z73,2022,5394
51174,XSG2Z74,2011,26722
51175,XSH2Z75,1994,21628
51176,XSI2Z76,1995,96837
51177,XSJ2Z77,2013,79757
51178,XSK2Z78,2007,17100
51179,XSL2Z79,2012,64573
51180,XSM2Z80,2018,89445
51181,XSN2Z81,2018,69042
51182,XSO2Z82,2024,51904
51183,XSP2Z83,2007,42694
51184,XSQ2Z84,1994,96925
51185,XSR2Z85,2024,61429
51186,XSS2Z86,2020,68837
51187,XST2Z87,1993,36039
51188,XSU2Z88,2018,83521
51189,XSV2Z89,2007,98375
51190,XSW2Z90,1995,35683
51191,XSX2Z91,2006,25051
51192,XSY2Z92,2013,7935
51193,XSZ2Z93,2010,73946
51194,XTA2Z94,2012,87217
51195,XTB2Z95,2002,96595
51196,XTC2Z96,1994,1817
51197,XTD2Z97,2009,37055
51198,XTE2Z98,2018,55899
51199,XTF2Z99,2006,97820
51200,XTG2Z00,1999,79450
51201,XTH2Z01,2000,65740
51202,XTI2Z02,2014,72811
51203,XTJ2Z03,2018,50870
51204,XTK2Z04,2013,72132
51205,XTL2Z05,2012,55060
51206,XTM2Z06,2017,10267
51207,XTN2Z07,2006,98174
51208,XTO2Z08,1999,41363
51209,XTP2Z09,1997,1659
51210,XTQ2Z10,1998,94642
51211,XTR2Z11,2007,74858
51212,XTS2Z12,2019,88614
51213,XTT2Z13,2023,20667
51214,XTU2Z14,2016,29177
51215,XTV2Z15,1991,56963
51216,XTW2Z16,2016,2585
51217,XTX2Z17,2023,60017
51218,XTY2Z18,2013,98775
51219,XTZ2Z19,2010,81325
51220,XUA2Z20,1991,20936
51221,XUB2Z21,2018,95531
51222,XUC2Z22,2010,8328
51223,XUD2Z23,1999,38038
51224,XUE2Z24,2007,41765
51225,XUF2Z25,2013,45617
51226,XUG2Z26,1997,21013
51227,XUH2Z27,1990,33692
51228,XUI2Z28,2023,18450
51229,XUJ2Z29,2007,53524
51230,XUK2Z30,2000,7839
51231,XUL2Z31,2018,20698
51232,XUM2Z32,2000,54326
51233,XUN2Z33,2010,61618
51234,XUO2Z34,2014,76951
51235,XUP2Z35,2000,58183
51236,XUQ2Z36,2021,48852
51237,XUR2Z37,2014,7033
51238,XUS2Z38,2012,81003
51239,XUT2Z39,1993,75845
51240,XUU2Z40,1996,44232
51241,XUV2Z41,2001,43706
51242,XUW2Z42,1999,35337
51243,XUX2Z43,2003,71070
51244,XUY2Z44,2010,39186
51245,XUZ2Z45,2000,49397
51246,XVA2Z46,2017,71874
51247,XVB2Z47,2004,81231
51248,XVC2Z48,2021,1534
51249,XVD2Z49,2004,96018
51250,XVE2Z50,2003,7670
51251,XVF2Z51,2013,24107
51252,XVG2Z52,2005,69900
51253,XVH2Z53,2008,10131
51254,XVI2Z54,2013,86359
51255,XVJ2Z55,1990,76474
51256,XVK2Z56,2011,19306
51257,XVL2Z57,2015,78483
51258,XVM2Z58,1995,71250
51259,XVN2Z59,2013,4350
51260,XVO2Z60,2001,92147
51261,XVP2Z61,2002,5644
51262,XVQ2Z62,1992,37724
51263,XVR2Z63,2019,79547
51264,XVS2Z64,2001,20268
51265,XVT2Z65,1992,49536
51266,XVU2Z66,1996,86290
51267,XVV2Z67,1991,44886
51268,XVW2Z68,2019,62574
51269,XVX2Z69,2017,24833
51270,XVY2Z70,2013,95547
51271,XVZ2Z71,1996,49128
51272,XWA2Z72,2007,21842
51273,XWB2Z73,2019,21122
51274,XWC2Z74,1995,98042
51275,XWD2Z75,2014,45839
51276,XWE2Z76,2022,46247
51277,XWF2Z77,2024,56642
51278,XWG2Z78,2011,85067
51279,XWH2Z79,2024,23880
51280,XWI2Z80,1999,35735
51281,XWJ2Z81,2003,8037
51282,XWK2Z82,1992,53854
51283,XWL2Z83,2016,13883
51284,XWM2Z84,2008,94285
51285,XWN2Z85,2008,87062
51286,XWO2Z86,1990,16450
51287,XWP2Z87,2014,13055
51288,XWQ2Z88,2011,69879
51289,XWR2Z89,2004,98378
51290,XWS2Z90,1992,46875
51291,XWT2Z91,1994,57090
51292,XWU2Z92,2007,55223
51293,XWV2Z93,2010,24216
51294,XWW2Z94,2005,89192
51295,XWX2Z95,1996,6642
51296,XWY2Z96,2020,2351
51297,XWZ2Z97,2023,89510
51298,XXA2Z98,1995,8943
51299,XXB2Z99,2016,93625
51300,XXC2Z00,2000,37454
51301,XXD2Z01,2006,76542
51302,XXE2Z02,2011,38998
51303,XXF2Z03,2015,75594
51304,XXG2Z04,1995,42747
51305,XXH2Z05,1990,73192
51306,XXI2Z06,2021,57523
51307,XXJ2Z07,1992,50884
51308,XXK2Z08,2006,64004
51309,XXL2Z09,2018,6374
51310,XXM2Z10,2015,76725
51311,XXN2Z11,2024,40395
51312,XXO2Z12,2004,66224
51313,XXP2Z13,2011,15618
51314,XXQ2Z14,2012,19948
51315,XXR2Z15,2024,18322
51316,XXS2Z16,2002,33043
51317,XXT2Z17,2013,47064
51318,XXU2Z18,2023,18110
51319,XXV2Z19,2014,8915
51320,XXW2Z20,2002,28351
51321,XXX2Z21,2000,52839
51322,XXY2Z22,2023,8135
51323,XXZ2Z23,2019,27537
51324,XYA2Z24,2020,83351
51325,XYB2Z25,2000,97815
51326,XYC2Z26,1995,81799
51327,XYD2Z27,1997,2120
51328,XYE2Z28,2016,51037
51329,XYF2Z29,2022,72632
51330,XYG2Z30,2004,97756
51331,XYH2Z31,1996,82902
51332,XYI2Z32,2013,98493
51333,XYJ2Z33,2020,82848
51334,XYK2Z34,2009,57521
51335,XYL2Z35,2008,83179
51336,XYM2Z36,2004,15744
51337,XYN2Z37,1993,19678
51338,XYO2Z38,2001,30122
51339,XYP2Z39,2000,79713
51340,XYQ2Z40,2014,63378
51341,XYR2Z41,2001,72771
51342,XYS2Z42,2018,28449
51343,XYT2Z43,2023,80972
51344,XYU2Z44,2010,50616
51345,XYV2Z45,1997,97914
51346,XYW2Z46,2009,29748
51347,XYX2Z47,2017,74924
51348,XYY2Z48,1998,10947
51349,XYZ2Z49,1997,33055
51350,XZA2Z50,2019,35183
51351,XZB2Z51,1999,94106
51352,XZC2Z52,2017,93162
51353,XZD2Z53,2009,32328
51354,XZE2Z54,2011,13396
51355,XZF2Z55,2007,48608
